YOR389W	0	0	0	0	0	0	0	0	0	1	0	1	2	0	1	5	2	2	3	1	9	5	16	4	95	19	6	61	8	69	21	3	34	1	7	7	0	3	0	0	0	0	0	0	0	0	0	0
YMR323W	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	2	0	13	1	0	2	0	9	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YLR197W	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YIL156W	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YIL176C	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	8	0	0	1	1	3	1	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
YMR205C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YGR148C	1	0	1	0	1	0	15	1	1	7	1	7	55	69	28	341	43	34	150	60	152	279	978	117	6786	331	179	2121	225	3233	885	372	881	32	53	139	5	11	2	0	0	0	0	0	0	0	0	0
YKR059W	7	1	9	8	14	6	44	9	8	64	25	71	237	352	117	1385	291	250	1033	328	1119	2174	4227	675	38236	2192	1482	16860	1348	21149	7692	1982	7841	532	497	1962	16	103	49	7	0	2	0	0	0	0	0	0
YER131W	1	0	1	0	1	0	7	2	0	3	0	1	13	11	5	69	9	7	43	9	41	35	202	17	2068	86	23	658	54	682	291	85	169	15	15	58	1	2	0	1	0	0	0	0	0	0	0	0
YPL249C-A	2	0	0	1	3	0	4	2	0	11	3	2	27	22	10	187	21	39	157	58	127	458	576	89	7290	322	327	3565	343	3421	2593	1356	1005	73	332	465	5	220	6	0	0	0	1	1	0	0	1	0
YDR406W	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YML017W	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YHR077C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YBR135W	0	0	0	0	0	0	0	0	0	0	1	0	0	8	0	3	4	0	3	3	3	4	23	3	75	10	2	32	1	63	9	4	16	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
YLR233C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
YKL224C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	15	1	0	8	1	3	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YLR048W	0	1	1	1	0	3	11	1	0	25	3	45	36	37	45	214	48	33	112	35	182	200	514	118	4537	264	100	1822	107	2021	504	94	678	39	48	89	2	3	2	0	0	0	0	0	0	0	0	0
YHR092C	0	0	0	0	0	0	0	0	0	6	0	2	11	17	10	54	25	10	57	8	38	34	107	21	852	71	26	843	26	523	152	31	756	16	16	42	0	1	0	0	0	0	0	0	0	0	0	0
YPR145W	0	0	1	1	0	0	1	1	0	0	0	3	5	34	2	56	5	3	29	43	45	111	225	21	1622	90	87	661	63	1018	300	144	213	13	15	73	1	6	0	0	0	1	0	0	0	0	0	0
YGL201C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	18	4	0	4	2	3	4	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
YDR099W	1	0	0	0	5	0	1	2	0	10	10	4	7	108	5	77	133	8	47	34	43	34	205	20	627	148	60	480	42	523	106	44	233	18	14	64	4	2	6	1	0	0	0	0	0	0	0	0
YGR256W	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	8	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
YLR467C-A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YBL027W	1	1	3	2	1	1	9	2	0	20	1	14	43	36	31	271	29	41	252	50	246	354	1141	147	10360	498	292	3699	293	5925	1315	237	1362	79	50	299	1	4	14	3	0	0	0	0	0	0	0	0
YKL096W-A	0	1	0	0	1	0	0	0	0	0	5	0	1	33	0	0	12	0	0	0	0	0	0	0	1	1	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YFL010C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
