YOR389W	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	0	7	0	6	5	4	9	1	4	0	2	2	1	1	0	0	0	0	0	0	0	0
YHR218W	1	0	2	1	1	2	0	2	0	1	0	0	1	3	1	0	1	2	6	2	3	3	3	3	93	7	7	99	16	147	80	128	124	31	101	82	16	55	21	9	14	1	6	1	1	1	0	0
YOR192C-A	0	1	9	4	16	14	15	15	6	3	5	8	4	6	8	11	15	8	12	11	38	25	53	31	465	71	42	448	95	1333	291	696	1070	227	503	547	95	243	174	33	57	18	10	6	2	2	2	1
YMR323W	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
YLR197W	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YIL156W	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YDR039C	0	1	5	1	5	3	2	4	4	4	3	3	7	6	2	4	2	2	2	1	14	9	19	5	242	33	13	224	30	464	150	378	313	100	235	222	25	133	56	18	45	12	4	2	2	0	0	1
YIL176C	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	1	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
YER033C	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	3	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
YDR261W-A	1	1	11	2	12	19	16	17	6	5	2	13	5	7	5	19	10	11	13	10	38	34	50	35	510	73	42	478	98	1367	318	782	1137	244	529	566	103	272	191	39	68	20	12	3	5	2	1	2
YMR205C	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	1	0	0	4	1	0	0	0	0	4	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
