YOR389W	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	4	3	0	3	1	5	8	3	7	10	0	7	7	0	4	2	0	0	0
YHR218W	1	0	0	2	2	0	0	3	0	0	2	1	1	5	0	1	2	4	1	3	2	7	2	2	14	9	7	44	17	33	60	65	106	92	131	143	85	194	149	75	171	50	35	37	13	5	2	5
YOR192C-A	0	0	1	3	4	5	3	6	1	4	4	2	2	6	5	2	0	1	4	1	4	5	9	8	35	9	9	73	30	81	84	107	195	130	214	303	116	209	238	92	197	99	61	63	27	13	3	11
YMR323W	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	2	3	3	0	5	1	0	2	2	0	2	0	0	1	0	0	0	0
YIR004W	10	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YIL156W	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YDR039C	1	0	2	0	0	1	1	1	2	3	1	2	2	1	2	8	5	5	0	4	1	10	21	4	29	9	12	73	23	90	114	109	173	145	190	306	94	337	311	97	347	73	56	50	20	5	10	12
YIL176C	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0	0	4	0	2	4	3	4	4	12	9	1	9	9	1	11	3	1	0	0	0	2	0
YER033C	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
YDR261W-A	0	0	2	4	3	5	3	4	1	5	1	2	2	2	4	4	1	1	5	3	5	6	10	7	47	9	12	78	31	90	83	132	187	150	206	293	123	234	228	103	213	89	59	66	27	13	5	10
YMR205C	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	2	0	0	3	0	0	4	0	0	6	0	0	0	0	0	0	0	0
YDR261W-B	1	3	3	9	8	6	8	9	4	8	11	4	4	7	12	9	8	5	13	5	21	15	31	19	118	35	35	206	60	279	251	289	583	341	512	773	251	656	704	222	605	219	154	139	57	34	16	22
YCR005C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YGR296W	4	0	0	3	3	4	1	3	1	1	4	2	3	4	1	4	6	5	3	8	5	14	10	9	47	28	26	110	48	105	176	170	250	215	398	408	168	502	407	163	448	121	94	103	33	14	4	11
YGR148C	6	8	2	20	9	6	25	15	7	23	16	12	30	18	18	26	9	10	52	45	12	56	75	21	295	93	34	466	164	447	685	925	902	723	1153	767	418	1694	656	404	1384	106	313	280	35	43	44	24
YKR059W	52	42	42	70	86	57	86	95	77	87	145	83	113	179	68	178	146	70	208	229	131	423	456	209	2085	574	350	4400	877	3373	6405	4926	8081	7333	10990	11032	3906	14315	11433	3594	14193	2884	2971	2422	507	426	250	177
