YOR389W	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	1	0	2	6	8	0	54	3	1	28	1	31	10	2	14	1	1	4	0	0	0	0	0	0	0	0	0	0	0	0
YHR218W	0	0	0	1	0	1	0	1	1	3	1	3	3	3	2	10	1	2	10	6	11	23	57	10	368	45	23	173	28	227	65	11	76	7	8	21	0	0	2	0	0	0	0	0	0	0	0	0
YOR192C-A	0	1	1	2	1	0	9	3	1	17	9	25	28	34	18	46	9	29	44	21	69	146	249	55	1988	166	146	866	141	1327	365	123	423	36	17	99	2	5	3	0	0	0	0	0	0	0	0	0
YMR323W	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YLR197W	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YIL156W	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YDR039C	0	0	0	0	1	0	2	2	1	10	1	7	24	17	3	39	13	17	23	9	35	84	189	45	1583	87	83	639	63	973	242	70	270	12	6	62	0	2	3	0	0	0	0	0	0	0	0	0
YIL176C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	3	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YDR261W-A	1	1	1	2	0	0	7	3	5	18	11	25	31	40	21	50	9	35	46	26	77	157	285	63	2226	206	146	989	149	1507	403	132	490	41	26	115	3	4	4	0	0	0	0	0	0	0	0	0
YMR205C	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YDR261W-B	2	1	1	2	2	0	20	2	7	48	17	52	70	73	53	148	29	70	147	66	175	416	682	142	5619	436	364	2345	320	3565	946	243	1202	66	58	282	6	8	6	0	0	0	0	0	0	0	0	0
YGR296W	0	0	0	1	0	1	0	2	1	4	3	7	11	9	9	27	6	6	24	10	33	84	164	33	1231	102	69	552	80	748	196	41	263	19	16	52	2	0	5	0	0	0	0	0	0	0	0	0
YGR148C	0	0	0	0	2	3	19	3	3	22	9	21	50	36	16	132	22	31	90	33	132	218	485	78	4085	187	118	976	103	1840	426	170	376	16	13	59	3	2	2	0	0	0	0	0	0	0	0	0
YKR059W	3	0	3	8	6	3	62	13	36	89	43	95	249	237	104	578	145	178	395	205	578	1464	2505	360	25489	1192	1114	9443	688	12761	3826	815	4001	257	156	863	21	23	28	3	0	1	1	0	0	0	0	0
YER131W	1	0	0	0	1	1	4	1	4	7	2	3	12	13	4	39	6	7	21	6	29	44	124	10	1291	49	20	333	33	338	120	39	85	8	7	10	0	0	0	0	0	0	0	0	0	0	0	0
YPL249C-A	0	0	1	0	0	0	3	1	2	12	1	7	47	15	8	83	13	43	65	46	91	326	390	47	3783	134	240	1530	168	1841	989	463	440	25	73	178	3	40	4	0	1	0	0	0	0	0	0	0
YML017W	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	5	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
YHR077C	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YBR135W	0	0	0	0	0	0	0	2	0	1	0	0	0	2	0	0	0	0	2	3	6	3	7	2	60	5	3	23	0	24	3	0	8	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
YLR233C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YKL224C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YLR048W	0	0	0	2	1	1	10	4	4	26	4	23	28	19	18	82	25	19	38	25	75	139	305	51	3050	172	85	999	47	1177	217	50	355	18	20	50	3	3	1	0	0	0	0	0	0	0	0	0
YDL185C-A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YHR092C	0	0	1	0	0	0	0	1	1	9	2	4	7	11	4	20	8	2	16	1	19	26	74	14	626	55	29	477	21	394	80	25	315	6	5	16	1	1	0	0	0	0	0	0	0	0	0	0
YIL056W	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YPR145W	0	0	0	0	0	0	0	0	0	0	2	2	10	2	2	21	3	4	8	3	9	47	74	9	669	12	23	205	20	360	112	35	90	4	6	21	2	0	0	0	0	0	0	0	0	0	0	0
YMR051C	3	0	4	10	11	4	103	26	45	185	66	225	329	291	250	686	209	293	589	336	893	1961	3322	709	27539	2099	2004	10858	1409	18005	5202	1298	6286	399	292	1659	18	32	33	2	1	3	0	0	1	0	0	0
YDR099W	0	0	1	0	0	0	5	1	0	3	2	9	6	14	5	19	17	3	9	7	27	15	52	20	357	31	36	229	8	293	38	16	114	4	4	21	0	1	0	0	0	0	0	0	0	0	0	0
YGR256W	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YBL027W	2	0	0	3	2	1	13	1	7	18	13	26	48	47	27	145	29	42	105	37	186	310	783	133	6443	355	203	1886	173	3455	619	112	624	42	14	129	3	0	8	0	0	1	0	0	0	0	0	0
YCL019W	1	1	0	2	0	1	25	3	11	56	20	59	74	78	53	155	29	75	158	80	196	458	737	161	6219	471	410	2546	359	3923	1055	289	1302	81	57	327	7	6	8	1	0	0	0	0	0	0	0	0
YKL096W-A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YLR154C-H	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YNL208W	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	2	2	0	4	0	4	6	14	0	46	0	0	22	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YBR117C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YLR154C-G	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	8	8	34	16	34	34	2	2	13	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YOR309C	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	3	0	0	0	3	0	3	0	1	13	1	5	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YER159C-A	3	0	3	10	12	4	97	24	47	181	63	217	330	288	247	676	208	304	608	338	911	1956	3330	711	27560	2107	1998	10874	1397	18053	5232	1320	6243	393	294	1647	15	37	33	2	1	4	0	1	1	0	0	0
YMR227C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YPL277C	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	5	6	0	40	7	0	24	0	26	9	1	9	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0
YDR365W-B	3	0	4	16	6	7	150	39	72	304	112	332	503	433	350	1196	310	458	955	523	1391	3016	5460	1103	45566	3175	3050	17529	2176	28722	7757	1874	9771	615	445	2292	28	47	45	4	1	2	1	1	1	0	0	0
YAL063C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	1	0	0	1	2	4	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YLR465C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YDR365W-A	3	0	2	15	5	5	100	34	50	194	77	250	361	305	256	812	225	316	634	368	947	2077	3796	803	31240	2383	2218	12455	1613	20337	5633	1407	7066	454	325	1757	21	39	37	4	1	2	1	0	1	0	0	0
YAR073W	1	0	0	1	1	0	3	2	1	4	6	6	23	12	13	29	12	8	21	17	32	122	141	33	1359	170	73	542	93	704	235	90	211	24	12	54	2	1	0	0	1	1	0	0	0	0	0	0
YJL219W	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	8	0	0	1	1	2	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
YDR316W-A	3	0	3	14	4	4	88	27	49	191	72	238	346	298	252	734	223	302	595	348	905	2095	3491	748	28933	2173	2159	11518	1476	19020	5296	1327	6620	424	306	1690	23	41	35	3	1	2	1	0	2	0	0	0
YDR316W-B	3	0	5	17	4	5	137	33	70	296	100	314	492	433	366	1105	311	434	902	508	1339	2942	5072	1084	42395	2980	2932	16490	2019	26720	7341	1786	9150	586	408	2180	27	46	44	3	1	2	1	0	2	0	0	0
YDL246C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	11	7	0	8	0	8	5	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
YDR033W	0	0	0	1	0	0	0	1	0	2	2	1	10	0	1	5	0	3	1	3	1	13	4	0	35	4	0	19	5	2	26	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YER081W	0	0	0	0	0	0	2	1	0	4	0	0	1	1	0	7	3	3	4	2	2	10	20	2	168	15	7	77	8	86	25	8	26	2	1	5	0	0	1	0	0	0	0	0	0	0	0	0
YLR278C	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
